id workload_type submission_time scheduled_by num_tasks cpus_per_task mem_per_task estimated_task_duration queue_time_till_first_scheduled queue_time_till_fully_scheduled makespan data_center_utilization_at_submission on_machines off_machines shutting_down_machines turning_on_machines
52973 Batch 821624.68 OmegaBatch-2 26 0.30 0.50 71.05 0.0000 0.0000 71.05 0.2581 1000 0 0 0
52974 Batch 821811.46 OmegaBatch-3 54 0.30 0.50 3.64 0.0000 0.0000 3.64 0.2581 1000 0 0 0
52975 Batch 822530.45 OmegaBatch-4 83 0.30 0.50 45.90 0.0000 0.0000 45.90 0.2581 1000 0 0 0
52976 Batch 822556.58 OmegaBatch-1 249 0.30 0.50 187.02 0.0000 0.0000 187.02 0.2644 1000 0 0 0
52977 Batch 822566.84 OmegaBatch-2 20 0.30 0.50 19.73 0.0000 0.0000 19.73 0.2644 1000 0 0 0
52978 Batch 822644.65 OmegaBatch-3 252 0.30 0.50 11.42 0.0000 0.0000 11.42 0.2768 1000 0 0 0
52979 Batch 822646.29 OmegaBatch-4 33 0.30 0.50 36.45 0.0000 0.0000 36.45 0.2768 1000 0 0 0
52980 Batch 822733.97 OmegaBatch-1 9 0.30 0.50 48.18 0.0000 0.0000 48.18 0.2768 1000 0 0 0
52981 Batch 822820.28 OmegaBatch-2 57 0.30 0.50 32.91 0.0000 0.0000 32.91 0.2581 1000 0 0 0
52982 Batch 822820.77 OmegaBatch-3 128 0.30 0.50 134.91 0.0000 0.0000 162.51 0.2581 1000 0 0 0
52983 Batch 823993.57 OmegaBatch-4 236 0.30 0.50 139.22 0.0000 0.0000 139.22 0.2581 1000 0 0 0
52984 Batch 824608.69 OmegaBatch-1 166 0.30 0.50 54.20 0.0000 0.0000 54.20 0.2581 1000 0 0 0
52985 Batch 824608.76 OmegaBatch-2 298 0.30 0.50 104.41 0.0000 44.6000 272.21 0.2581 1000 0 0 0
52986 Batch 824642.37 OmegaBatch-3 117 0.30 0.50 13.05 0.0000 60.6000 99.05 0.2581 1000 0 0 0
52987 Batch 824643.49 OmegaBatch-4 21 0.30 0.50 96.10 0.0000 0.0000 96.10 0.2706 1000 0 0 0
52988 Batch 824659.14 OmegaBatch-1 202 0.30 0.50 4.44 0.0000 31.2000 205.24 0.2722 1000 0 0 0
52989 Batch 824660.41 OmegaBatch-2 12 0.30 0.50 38.55 8.9548 8.9548 38.55 0.2722 1000 0 0 0
52990 Batch 824664.96 OmegaBatch-3 303 0.30 0.50 5.60 1.8101 63.0101 192.00 0.2722 1000 0 0 0
52991 Batch 824669.58 OmegaBatch-4 20 0.30 0.50 24.73 0.0000 0.0000 24.73 0.2722 1000 0 0 0
52992 Batch 824674.27 OmegaBatch-1 59 0.30 0.50 160.06 26.2688 26.2688 160.06 0.2731 1000 0 0 0
52993 Batch 824717.51 OmegaBatch-2 211 0.30 0.50 79.32 15.8567 15.8567 79.32 0.2641 1000 0 0 0
52994 Batch 824732.30 OmegaBatch-3 131 0.30 0.50 96.48 82.0747 154.2747 196.88 0.2641 1000 0 0 0
52995 Batch 824732.54 OmegaBatch-4 535 0.30 0.50 39.51 0.0000 257.8000 733.31 0.2641 1000 0 0 0
52996 Batch 824737.60 OmegaBatch-1 21 0.30 0.50 25.01 17.1435 17.1435 25.01 0.2641 1000 0 0 0
52997 Batch 824742.81 OmegaBatch-2 16 0.30 0.50 46.89 94.3538 94.3538 46.89 0.2641 1000 0 0 0
52998 Batch 824744.56 OmegaBatch-3 53 0.30 0.50 28.20 97.0142 97.0142 28.20 0.2641 1000 0 0 0
52999 Batch 824825.41 OmegaBatch-4 181 0.30 0.50 19.52 15.1316 265.1316 345.92 0.2784 1000 0 0 0
53000 Batch 824825.68 OmegaBatch-1 76 0.30 0.50 82.47 18.0595 58.4595 140.07 0.2784 1000 0 0 0
53001 Batch 824950.09 OmegaBatch-2 256 0.30 0.50 60.57 0.0000 0.0000 60.57 0.2737 1000 0 0 0
53002 Batch 824959.26 OmegaBatch-3 141 0.30 0.50 253.18 0.0000 92.6000 375.98 0.2737 1000 0 0 0
53003 Batch 824971.97 OmegaBatch-4 25 0.30 0.50 107.71 50.9785 50.9785 107.71 0.2737 1000 0 0 0
53004 Batch 824974.19 OmegaBatch-1 27 0.30 0.50 14.30 0.0000 0.0000 14.30 0.2737 1000 0 0 0
53005 Batch 824977.07 OmegaBatch-2 103 0.30 0.50 169.11 25.2223 25.2223 214.31 0.2737 1000 0 0 0
53006 Batch 824982.55 OmegaBatch-3 463 0.30 0.50 60.68 5.9031 853.5031 1665.08 0.2757 1000 0 0 0
53007 Batch 824982.56 OmegaBatch-4 145 0.30 0.50 21.83 46.3866 46.3866 21.83 0.2757 1000 0 0 0
53008 Batch 824995.65 OmegaBatch-1 41 0.30 0.50 37.73 0.0000 0.0000 47.93 0.2737 1000 0 0 0
53009 Batch 825161.53 OmegaBatch-2 214 0.30 0.50 17.20 0.0000 0.0000 62.00 0.2764 1000 0 0 0
53010 Batch 825162.18 OmegaBatch-3 379 0.30 0.50 7.72 42.6781 162.2781 205.12 0.2764 1000 0 0 0
53011 Batch 825169.02 OmegaBatch-4 98 0.30 0.50 93.87 143.1239 143.1239 93.87 0.2764 1000 0 0 0
53012 Batch 825242.74 OmegaBatch-1 65 0.30 0.50 155.96 0.0000 0.0000 155.96 0.2687 1000 0 0 0
53013 Batch 825256.43 OmegaBatch-2 5 0.30 0.50 77.87 0.0000 0.0000 77.87 0.2848 1000 0 0 0
53014 Batch 825264.98 OmegaBatch-3 22 0.30 0.50 68.70 110.2747 301.2747 266.10 0.2900 1000 0 0 0
53015 Batch 825265.15 OmegaBatch-4 224 0.30 0.50 253.11 67.5981 67.5981 253.11 0.2900 1000 0 0 0
53016 Batch 825265.47 OmegaBatch-1 112 0.30 0.50 125.35 0.0000 0.0000 125.35 0.2900 1000 0 0 0
53017 Batch 825274.85 OmegaBatch-2 19 0.30 0.50 191.12 0.0000 0.0000 191.12 0.2740 1000 0 0 0
53018 Batch 825277.80 OmegaBatch-3 103 0.30 0.50 78.07 102.8565 102.8565 78.07 0.2740 1000 0 0 0
53019 Batch 825284.43 OmegaBatch-4 234 0.30 0.50 204.40 94.1154 201.1154 360.20 0.2754 1000 0 0 0
53020 Batch 825585.11 OmegaBatch-1 221 0.30 0.50 89.49 0.0000 0.0000 89.49 0.2941 1000 0 0 0
53021 Batch 825664.91 OmegaBatch-2 11 0.30 0.50 2.12 0.0000 0.0000 2.12 0.2923 1000 0 0 0
53022 Batch 825681.50 OmegaBatch-3 195 0.30 0.50 151.07 84.7596 84.7596 151.07 0.2923 1000 0 0 0
53023 Batch 825719.91 OmegaBatch-4 20 0.30 0.50 102.22 0.0000 0.0000 102.22 0.2757 1000 0 0 0
53024 Batch 825719.97 OmegaBatch-1 97 0.30 0.50 12.32 0.0000 0.0000 12.32 0.2757 1000 0 0 0
53025 Batch 825725.86 OmegaBatch-2 177 0.30 0.50 43.56 0.0000 0.0000 43.56 0.2772 1000 0 0 0
53026 Batch 825736.16 OmegaBatch-3 25 0.30 0.50 18.57 70.0994 70.0994 18.57 0.2772 1000 0 0 0
53027 Batch 825753.84 OmegaBatch-4 140 0.30 0.50 9.71 0.0000 0.0000 69.71 0.2772 1000 0 0 0
53028 Batch 825758.93 OmegaBatch-1 411 0.30 0.50 2.20 0.0000 0.0000 86.40 0.2772 1000 0 0 0
53029 Batch 825774.84 OmegaBatch-2 134 0.30 0.50 131.59 0.0000 0.0000 131.59 0.2905 1000 0 0 0
53030 Batch 825793.75 OmegaBatch-3 1285 0.30 0.50 101.36 112.1030 374.7030 881.96 0.2729 1000 0 0 0
53031 Batch 825882.26 OmegaBatch-4 38 0.30 0.50 281.41 0.0000 0.0000 281.41 0.2828 1000 0 0 0
53032 Batch 825986.55 OmegaBatch-1 133 0.30 0.50 1.76 0.0000 0.0000 1.76 0.2610 1000 0 0 0
53033 Batch 826021.80 OmegaBatch-2 299 0.30 0.50 152.90 0.0000 0.0000 152.90 0.2610 1000 0 0 0
53034 Batch 826057.30 OmegaBatch-3 19 0.30 0.50 3.43 200.1551 200.1551 3.43 0.2610 1000 0 0 0
53035 Batch 826057.31 OmegaBatch-4 246 0.30 0.50 460.44 0.0000 0.0000 562.84 0.2610 1000 0 0 0
53036 Batch 826059.07 OmegaBatch-1 170 0.30 0.50 224.76 0.0000 0.0000 260.76 0.2610 1000 0 0 0
53037 Batch 826065.78 OmegaBatch-2 96 0.30 0.50 26.04 16.8152 16.8152 26.04 0.2610 1000 0 0 0
53038 Batch 826139.94 OmegaBatch-3 18 0.30 0.50 62.07 122.3145 122.3145 62.07 0.2962 1000 0 0 0
53039 Batch 826211.17 OmegaBatch-4 150 0.30 0.50 3.61 0.0000 0.0000 3.61 0.3118 1000 0 0 0
53040 Batch 826215.48 OmegaBatch-1 146 0.30 0.50 65.47 0.0000 0.0000 127.87 0.3118 1000 0 0 0
53041 Batch 826218.57 OmegaBatch-2 630 0.30 0.50 404.66 0.0000 0.0000 532.66 0.3118 1000 0 0 0
53042 Batch 826220.49 OmegaBatch-3 335 0.30 0.50 120.99 304.3673 654.9673 540.59 0.3118 1000 0 0 0
53043 Batch 826435.30 OmegaBatch-4 51 0.30 0.50 133.92 0.0000 0.0000 133.92 0.2766 1000 0 0 0
53044 Batch 826476.00 OmegaBatch-1 409 0.30 0.50 58.35 0.0000 0.0000 58.35 0.3277 1000 0 0 0
53045 Batch 826779.05 OmegaBatch-2 506 0.30 0.50 77.83 0.0000 0.0000 387.43 0.3054 1000 0 0 0
53046 Batch 826784.94 OmegaBatch-3 46 0.30 0.50 89.30 227.5168 227.5168 89.30 0.3054 1000 0 0 0
53047 Batch 826806.80 OmegaBatch-4 63 0.30 0.50 25.83 0.0000 0.0000 25.83 0.3054 1000 0 0 0
53048 Batch 826814.13 OmegaBatch-1 273 0.30 0.50 56.56 0.0000 0.0000 56.56 0.3054 1000 0 0 0
53049 Batch 827172.25 OmegaBatch-2 142 0.30 0.50 99.58 18.5940 341.5940 513.78 0.2581 1000 0 0 0
53050 Batch 827194.84 OmegaBatch-3 22 0.30 0.50 183.09 0.0000 0.0000 183.09 0.2961 1000 0 0 0
53051 Batch 827221.72 OmegaBatch-4 131 0.30 0.50 328.22 0.0000 115.8000 472.22 0.2977 1000 0 0 0
53052 Batch 827226.71 OmegaBatch-1 467 0.30 0.50 0.12 0.0000 1132.6000 1705.12 0.2977 1000 0 0 0
53053 Batch 827226.72 OmegaBatch-2 609 0.30 0.50 37.26 23.9319 335.7319 720.46 0.2977 1000 0 0 0
53054 Batch 827231.71 OmegaBatch-3 79 0.30 0.50 512.00 0.0000 0.0000 512.00 0.2977 1000 0 0 0
53055 Batch 827231.81 OmegaBatch-4 579 0.30 0.50 81.22 17.1125 17.1125 81.22 0.2977 1000 0 0 0
53056 Batch 827293.99 OmegaBatch-1 86 0.30 0.50 84.79 27.1253 27.1253 84.79 0.2657 1000 0 0 0
53057 Batch 827304.56 OmegaBatch-2 287 0.30 0.50 7.45 98.2898 811.6898 1196.05 0.2657 1000 0 0 0
53058 Batch 827312.90 OmegaBatch-3 17 0.30 0.50 8.04 0.0000 0.0000 8.04 0.2657 1000 0 0 0
53059 Batch 827328.70 OmegaBatch-4 21 0.30 0.50 104.40 64.2158 64.2158 104.40 0.2657 1000 0 0 0
53060 Batch 827331.03 OmegaBatch-1 115 0.30 0.50 27.73 102.6808 505.0808 480.13 0.2657 1000 0 0 0
53061 Batch 827362.25 OmegaBatch-2 100 0.30 0.50 0.98 98.9975 98.9975 0.98 0.2722 1000 0 0 0
53062 Batch 827410.72 OmegaBatch-3 135 0.30 0.50 285.85 0.0000 0.0000 285.85 0.3253 1000 0 0 0
53063 Batch 827421.76 OmegaBatch-4 54 0.30 0.50 1.70 0.0000 0.0000 1.70 0.3253 1000 0 0 0
53064 Batch 827422.29 OmegaBatch-1 534 0.30 0.50 48.39 35.4273 1075.2273 1632.19 0.3253 1000 0 0 0
53065 Batch 827438.71 OmegaBatch-2 189 0.30 0.50 74.25 195.7357 195.7357 74.25 0.3189 1000 0 0 0
53066 Batch 827503.75 OmegaBatch-3 63 0.30 0.50 144.14 0.0000 0.0000 144.14 0.2840 1000 0 0 0
53067 Batch 827508.62 OmegaBatch-4 223 0.30 0.50 167.63 0.0000 0.0000 214.23 0.2840 1000 0 0 0
53068 Batch 827696.61 OmegaBatch-1 366 0.30 0.50 56.35 213.5001 473.9001 391.95 0.3271 1000 0 0 0
53069 Batch 827696.70 OmegaBatch-2 100 0.30 0.50 35.86 157.7510 157.7510 35.86 0.3271 1000 0 0 0
53070 Batch 827813.26 OmegaBatch-3 123 0.30 0.50 114.10 0.0000 0.0000 114.10 0.2655 1000 0 0 0
53071 Batch 827814.15 OmegaBatch-4 191 0.30 0.50 33.79 0.0000 0.0000 154.39 0.2655 1000 0 0 0
53072 Batch 827814.99 OmegaBatch-1 291 0.30 0.50 10.53 277.1232 1191.9232 1166.13 0.2655 1000 0 0 0
53073 Batch 827868.22 OmegaBatch-2 28 0.30 0.50 15.95 188.4244 188.4244 15.95 0.2747 1000 0 0 0
53074 Batch 827874.99 OmegaBatch-3 45 0.30 0.50 9.63 0.0000 0.0000 20.63 0.2747 1000 0 0 0
53075 Batch 828036.00 OmegaBatch-4 48 0.30 0.50 289.96 0.0000 0.0000 289.96 0.2655 1000 0 0 0
53076 Batch 828037.02 OmegaBatch-1 688 0.30 0.50 95.67 282.8937 282.8937 95.67 0.2655 1000 0 0 0
53077 Batch 828047.02 OmegaBatch-2 92 0.30 0.50 109.40 74.6289 74.6289 109.40 0.2698 1000 0 0 0
53078 Batch 828048.10 OmegaBatch-3 163 0.30 0.50 43.77 0.0000 0.0000 147.57 0.2698 1000 0 0 0
53079 Batch 828052.34 OmegaBatch-4 107 0.30 0.50 58.07 0.0000 0.0000 81.47 0.2698 1000 0 0 0
53080 Batch 828057.17 OmegaBatch-1 91 0.30 0.50 17.37 401.3410 401.3410 17.37 0.3154 1000 0 0 0
53081 Batch 828206.09 OmegaBatch-2 260 0.30 0.50 84.04 52.7593 184.5593 323.84 0.3000 1000 0 0 0
53082 Batch 828217.24 OmegaBatch-3 162 0.30 0.50 47.46 0.0000 0.0000 47.46 0.3000 1000 0 0 0
53083 Batch 828296.78 OmegaBatch-4 25 0.30 0.50 61.05 0.0000 0.0000 61.05 0.2930 1000 0 0 0
53084 Batch 828307.67 OmegaBatch-1 94 0.30 0.50 32.43 431.4385 431.4385 32.43 0.2827 1000 0 0 0
53085 Batch 828318.24 OmegaBatch-2 80 0.30 0.50 73.83 105.0042 105.0042 73.83 0.2827 1000 0 0 0
53086 Batch 828359.34 OmegaBatch-3 137 0.30 0.50 60.62 0.0000 0.0000 60.62 0.3066 1000 0 0 0
53087 Batch 828380.34 OmegaBatch-4 67 0.30 0.50 6.38 0.0000 0.0000 21.78 0.2773 1000 0 0 0
53088 Batch 828383.91 OmegaBatch-1 24 0.30 0.50 34.60 375.0017 375.0017 34.60 0.2773 1000 0 0 0
53089 Batch 828482.46 OmegaBatch-2 194 0.30 0.50 206.39 69.1921 69.1921 206.39 0.3417 1000 0 0 0
53090 Batch 828508.26 OmegaBatch-3 302 0.30 0.50 0.68 0.0000 0.0000 187.88 0.3349 1000 0 0 0
53091 Batch 828532.52 OmegaBatch-4 314 0.30 0.50 131.34 0.0000 0.0000 196.14 0.3289 1000 0 0 0
53092 Batch 828774.15 OmegaBatch-1 7 0.30 0.50 41.32 251.9614 251.9614 41.32 0.3235 1000 0 0 0
53093 Batch 828776.83 OmegaBatch-2 45 0.30 0.50 19.11 0.0000 0.0000 19.11 0.3235 1000 0 0 0
53094 Batch 828776.83 OmegaBatch-3 150 0.30 0.50 71.98 0.0000 0.0000 71.98 0.3235 1000 0 0 0
53095 Batch 828782.19 OmegaBatch-4 8 0.30 0.50 179.35 0.0000 0.0000 179.35 0.3235 1000 0 0 0
53096 Batch 828869.28 OmegaBatch-1 60 0.30 0.50 103.55 159.2314 159.2314 103.55 0.2884 1000 0 0 0
53097 Batch 828875.03 OmegaBatch-2 102 0.30 0.50 66.61 0.0000 0.0000 66.61 0.2884 1000 0 0 0
53098 Batch 828951.19 OmegaBatch-3 480 0.30 0.50 54.15 0.0000 0.0000 348.15 0.2833 1000 0 0 0
53099 Batch 828975.25 OmegaBatch-4 742 0.30 0.50 10.50 0.0000 79.0000 691.10 0.2751 1000 0 0 0
53100 Batch 829059.47 OmegaBatch-1 191 0.30 0.50 1.98 149.0430 149.0430 1.98 0.2801 1000 0 0 0
53101 Batch 829106.41 OmegaBatch-2 243 0.30 0.50 61.15 0.0000 0.0000 111.75 0.2796 1000 0 0 0
53102 Batch 829353.00 OmegaBatch-3 64 0.30 0.50 423.88 0.0000 0.0000 423.88 0.3121 1000 0 0 0
53103 Batch 829355.89 OmegaBatch-4 41 0.30 0.50 153.83 69.5581 69.5581 153.83 0.3121 1000 0 0 0
53104 Batch 829369.66 OmegaBatch-1 521 0.30 0.50 146.05 0.0000 5.8000 258.05 0.3169 1000 0 0 0
53105 Batch 829377.53 OmegaBatch-2 14 0.30 0.50 350.95 0.0000 0.0000 350.95 0.3169 1000 0 0 0
53106 Batch 829380.81 OmegaBatch-3 51 0.30 0.50 68.81 0.0000 0.0000 68.81 0.3169 1000 0 0 0
53107 Batch 829395.25 OmegaBatch-4 6 0.30 0.50 85.11 39.4052 39.4052 85.11 0.3218 1000 0 0 0
53108 Batch 829395.95 OmegaBatch-1 29 0.30 0.50 209.59 78.9073 78.9073 209.59 0.3218 1000 0 0 0
53109 Batch 829396.17 OmegaBatch-2 117 0.30 0.50 100.48 0.0000 0.0000 100.48 0.3218 1000 0 0 0
53110 Batch 829396.31 OmegaBatch-3 8 0.30 0.50 63.13 0.0000 0.0000 63.13 0.3218 1000 0 0 0
53111 Batch 829474.05 OmegaBatch-4 316 0.30 0.50 17.67 112.2067 266.0067 236.67 0.2943 1000 0 0 0
53112 Batch 829487.05 OmegaBatch-1 21 0.30 0.50 75.85 99.8122 99.8122 75.85 0.2965 1000 0 0 0
53113 Batch 829487.19 OmegaBatch-2 49 0.30 0.50 13.47 0.0000 0.0000 13.47 0.2965 1000 0 0 0
53114 Batch 829527.87 OmegaBatch-3 82 0.30 0.50 25.34 0.0000 0.0000 25.34 0.2872 1000 0 0 0
53115 Batch 829529.98 OmegaBatch-4 22 0.30 0.50 108.22 120.4738 120.4738 108.22 0.2872 1000 0 0 0
53116 Batch 829541.47 OmegaBatch-1 171 0.30 0.50 71.68 50.5948 50.5948 71.68 0.2872 1000 0 0 0
53117 Batch 829983.64 OmegaBatch-2 403 0.30 0.50 143.96 0.0000 0.0000 226.56 0.2880 1000 0 0 0
53118 Batch 829983.69 OmegaBatch-3 118 0.30 0.50 100.40 0.0000 0.0000 100.40 0.2880 1000 0 0 0
53119 Batch 829992.88 OmegaBatch-4 81 0.30 0.50 24.65 0.0000 0.0000 42.85 0.2880 1000 0 0 0
53120 Batch 830119.80 OmegaBatch-1 53 0.30 0.50 23.02 0.0000 0.0000 23.02 0.2847 1000 0 0 0
53121 Batch 830136.35 OmegaBatch-2 374 0.30 0.50 90.65 11.4916 640.8916 1180.85 0.2887 1000 0 0 0
53122 Batch 830141.63 OmegaBatch-3 74 0.30 0.50 262.93 0.0000 0.0000 279.73 0.2887 1000 0 0 0
53123 Batch 830165.43 OmegaBatch-4 107 0.30 0.50 50.11 0.0000 62.0000 182.31 0.3149 1000 0 0 0
53124 Batch 830180.95 OmegaBatch-1 86 0.30 0.50 44.24 0.0000 0.0000 44.24 0.3205 1000 0 0 0
53125 Batch 830202.40 OmegaBatch-2 108 0.30 0.50 139.71 21.2396 21.2396 139.71 0.3269 1000 0 0 0
53126 Batch 830202.54 OmegaBatch-3 15 0.30 0.50 49.77 0.0000 0.0000 49.77 0.3269 1000 0 0 0
53127 Batch 830202.81 OmegaBatch-4 155 0.30 0.50 7.79 8.4255 94.6255 159.99 0.3269 1000 0 0 0
53128 Batch 830204.85 OmegaBatch-1 50 0.30 0.50 13.05 0.0000 0.0000 13.05 0.3269 1000 0 0 0
53129 Batch 830208.89 OmegaBatch-2 599 0.30 0.50 30.51 37.3468 202.7468 439.51 0.3280 1000 0 0 0
53130 Batch 830214.51 OmegaBatch-3 26 0.30 0.50 106.44 0.0000 0.0000 106.44 0.3280 1000 0 0 0
53131 Batch 830297.48 OmegaBatch-4 212 0.30 0.50 14.55 22.5507 22.5507 14.55 0.3103 1000 0 0 0
53132 Batch 830389.13 OmegaBatch-1 209 0.30 0.50 49.27 0.0000 0.0000 49.27 0.3003 1000 0 0 0
53133 Batch 830396.88 OmegaBatch-2 74 0.30 0.50 20.01 166.7573 166.7573 20.01 0.3119 1000 0 0 0
53134 Batch 830472.71 OmegaBatch-3 110 0.30 0.50 95.84 0.0000 0.0000 95.84 0.3104 1000 0 0 0
53135 Batch 830593.25 OmegaBatch-4 10 0.30 0.50 32.23 0.0000 0.0000 32.23 0.3003 1000 0 0 0
53136 Batch 830612.62 OmegaBatch-1 41 0.30 0.50 172.36 0.0000 0.0000 172.36 0.2955 1000 0 0 0
53137 Batch 830612.63 OmegaBatch-2 318 0.30 0.50 29.83 163.4083 338.6083 336.23 0.2955 1000 0 0 0
53138 Batch 830637.68 OmegaBatch-3 199 0.30 0.50 48.68 0.0000 0.0000 48.68 0.2978 1000 0 0 0
53139 Batch 830778.15 OmegaBatch-4 359 0.30 0.50 0.68 0.0000 306.6000 676.28 0.3427 1000 0 0 0
53140 Batch 830780.77 OmegaBatch-1 177 0.30 0.50 61.04 0.0000 0.0000 61.04 0.3427 1000 0 0 0
53141 Batch 830780.96 OmegaBatch-2 42 0.30 0.50 220.61 135.4800 135.4800 220.61 0.3427 1000 0 0 0
53142 Batch 830800.54 OmegaBatch-3 220 0.30 0.50 6.76 0.0000 3.4000 148.16 0.3397 1000 0 0 0
53143 Batch 830850.73 OmegaBatch-4 128 0.30 0.50 67.36 0.2170 0.2170 67.36 0.3080 1000 0 0 0
53144 Batch 830851.40 OmegaBatch-1 303 0.30 0.50 125.32 0.0000 27.0000 277.52 0.3080 1000 0 0 0
53145 Batch 830889.49 OmegaBatch-2 66 0.30 0.50 78.58 100.9516 242.3516 235.18 0.3043 1000 0 0 0
53146 Batch 830889.59 OmegaBatch-3 17 0.30 0.50 46.42 1.9495 1.9495 46.42 0.3043 1000 0 0 0
53147 Batch 830975.39 OmegaBatch-4 380 0.30 0.50 43.78 48.7568 541.9568 926.98 0.2979 1000 0 0 0
53148 Batch 830975.39 OmegaBatch-1 135 0.30 0.50 134.03 0.2050 0.2050 134.03 0.2979 1000 0 0 0
53149 Batch 830982.85 OmegaBatch-2 5 0.30 0.50 79.77 97.5917 97.5917 79.77 0.2979 1000 0 0 0
53150 Batch 830998.69 OmegaBatch-3 77 0.30 0.50 10.50 0.0000 0.0000 27.90 0.2979 1000 0 0 0
53151 Batch 831174.96 OmegaBatch-4 18 0.30 0.50 32.02 148.7854 148.7854 32.02 0.3463 1000 0 0 0
53152 Batch 831233.76 OmegaBatch-1 17 0.30 0.50 22.09 0.0000 0.0000 22.09 0.3013 1000 0 0 0
53153 Batch 831285.50 OmegaBatch-2 239 0.30 0.50 150.51 28.3357 28.3357 150.51 0.2964 1000 0 0 0
53154 Batch 831299.33 OmegaBatch-3 1 0.30 0.50 28.23 0.0000 0.0000 28.23 0.2964 1000 0 0 0
53155 Batch 831299.42 OmegaBatch-4 237 0.30 0.50 26.72 105.9250 347.5250 367.12 0.2964 1000 0 0 0
53156 Batch 831325.02 OmegaBatch-1 418 0.30 0.50 180.02 0.0000 70.8000 593.22 0.3245 1000 0 0 0
53157 Batch 831328.70 OmegaBatch-2 391 0.30 0.50 55.81 33.9405 33.9405 55.81 0.3259 1000 0 0 0
53158 Batch 831506.86 OmegaBatch-3 94 0.30 0.50 57.01 0.0000 0.0000 77.81 0.3143 1000 0 0 0
53159 Batch 831507.84 OmegaBatch-4 79 0.30 0.50 74.23 144.1077 144.1077 74.23 0.3143 1000 0 0 0
53160 Batch 831570.24 OmegaBatch-1 177 0.30 0.50 17.47 10.5794 94.1794 138.47 0.2996 1000 0 0 0
53161 Batch 831583.69 OmegaBatch-2 148 0.30 0.50 79.09 0.0000 0.0000 79.09 0.2996 1000 0 0 0
53162 Batch 831622.88 OmegaBatch-3 655 0.30 0.50 46.85 0.0000 2851.8000 4627.65 0.3037 1000 0 0 0
53163 Batch 831705.98 OmegaBatch-4 561 0.30 0.50 9.12 88.1633 456.9633 1177.32 0.2985 1000 0 0 0
53164 Batch 831757.89 OmegaBatch-1 200 0.30 0.50 87.23 64.9255 64.9255 87.23 0.2926 1000 0 0 0
53165 Batch 831967.86 OmegaBatch-2 124 0.30 0.50 199.77 0.0000 0.0000 199.77 0.3239 1000 0 0 0
53166 Batch 831967.95 OmegaBatch-3 304 0.30 0.50 86.14 52.9334 52.9334 86.14 0.3239 1000 0 0 0
53167 Batch 831968.45 OmegaBatch-4 140 0.30 0.50 161.76 129.0991 303.4991 366.16 0.3239 1000 0 0 0
53168 Batch 831986.29 OmegaBatch-1 614 0.30 0.50 55.70 0.0000 106.0000 536.10 0.3524 1000 0 0 0
53169 Batch 831988.12 OmegaBatch-2 634 0.30 0.50 0.80 5.5395 457.5395 968.00 0.3524 1000 0 0 0
53170 Batch 832000.54 OmegaBatch-3 68 0.30 0.50 72.67 82.1364 82.1364 72.67 0.3617 1000 0 0 0
53171 Batch 832016.74 OmegaBatch-4 306 0.30 0.50 129.69 109.8056 109.8056 129.69 0.3304 1000 0 0 0
53172 Batch 832018.07 OmegaBatch-1 42 0.30 0.50 88.54 92.0278 92.0278 88.54 0.3304 1000 0 0 0
53173 Batch 832175.69 OmegaBatch-2 159 0.30 0.50 107.86 74.5665 556.3665 657.26 0.3050 1000 0 0 0
53174 Batch 832176.59 OmegaBatch-3 21 0.30 0.50 33.70 52.6874 52.6874 33.70 0.3050 1000 0 0 0
53175 Batch 832182.25 OmegaBatch-4 122 0.30 0.50 174.49 148.6994 148.6994 174.49 0.3050 1000 0 0 0
53176 Batch 832200.23 OmegaBatch-1 96 0.30 0.50 30.45 43.0623 43.0623 30.45 0.3187 1000 0 0 0
53177 Batch 832206.65 OmegaBatch-2 417 0.30 0.50 173.59 76.4081 741.2081 1179.99 0.3187 1000 0 0 0
53178 Batch 832235.41 OmegaBatch-3 19 0.30 0.50 410.93 131.0716 131.0716 410.93 0.3171 1000 0 0 0
53179 Batch 832235.97 OmegaBatch-4 96 0.30 0.50 68.80 120.3817 240.5817 210.20 0.3171 1000 0 0 0
53180 Batch 832237.35 OmegaBatch-1 126 0.30 0.50 231.74 26.1457 148.9457 381.74 0.3171 1000 0 0 0
53181 Batch 832244.80 OmegaBatch-2 105 0.30 0.50 20.98 122.6528 648.0528 592.38 0.3171 1000 0 0 0
53182 Batch 832287.12 OmegaBatch-3 25 0.30 0.50 0.01 84.1542 84.1542 0.01 0.3242 1000 0 0 0
53183 Batch 832289.18 OmegaBatch-4 35 0.30 0.50 24.30 87.3660 87.3660 24.30 0.3242 1000 0 0 0
53184 Batch 832297.23 OmegaBatch-1 130 0.30 0.50 163.44 142.4650 142.4650 163.44 0.3187 1000 0 0 0
53185 Batch 832317.26 OmegaBatch-2 72 0.30 0.50 84.14 232.8012 232.8012 84.14 0.3187 1000 0 0 0
53186 Batch 832593.34 OmegaBatch-3 500 0.30 0.50 63.06 48.9347 1632.1347 2156.26 0.3661 1000 0 0 0
53187 Batch 832594.26 OmegaBatch-4 166 0.30 0.50 20.01 36.8835 36.8835 20.01 0.3661 1000 0 0 0
53188 Batch 832605.87 OmegaBatch-1 107 0.30 0.50 46.13 0.0000 0.0000 46.13 0.3661 1000 0 0 0
