id workload_type submission_time scheduled_by num_tasks cpus_per_task mem_per_task estimated_task_duration queue_time_till_first_scheduled queue_time_till_fully_scheduled makespan data_center_utilization_at_submission on_machines off_machines shutting_down_machines turning_on_machines
10056 Batch 514100.60 MesosBatch 142 0.30 0.50 127.57 0.0110 0.0110 156.97 0.3151 1000 0 0 0
10057 Batch 514112.69 MesosBatch-2 25 0.30 0.50 22.50 57.5486 57.5486 100.90 0.3151 1000 0 0 0
10058 Batch 514121.07 MesosBatch-3 196 0.30 0.50 11.28 8.9548 8.9548 51.48 0.3109 1000 0 0 0
10059 Batch 514130.14 MesosBatch-4 176 0.30 0.50 231.91 1.5071 1.5071 268.11 0.3171 1000 0 0 0
10060 Batch 514131.31 MesosBatch 23 0.30 0.50 30.43 36.5482 36.5482 36.03 0.3171 1000 0 0 0
10061 Batch 514169.26 MesosBatch-2 357 0.30 0.50 29.19 0.9794 3.2082 107.59 0.3355 1000 0 0 0
10062 Batch 514184.29 MesosBatch-3 3 0.30 0.50 26.88 1.7263 1.7263 28.48 0.3372 1000 0 0 0
10063 Batch 514197.33 MesosBatch-4 14 0.30 0.50 34.52 0.0110 0.0110 38.32 0.3213 1000 0 0 0
10064 Batch 514586.62 MesosBatch 35 0.30 0.50 14.48 0.0110 0.0110 22.48 0.2737 1000 0 0 0
10065 Batch 514592.25 MesosBatch-2 325 0.30 0.50 39.31 2.3927 2.3927 105.31 0.2737 1000 0 0 0
10066 Batch 514805.27 MesosBatch-3 109 0.30 0.50 54.62 0.0110 0.0110 77.42 0.2779 1000 0 0 0
10067 Batch 514805.46 MesosBatch-4 99 0.30 0.50 41.34 22.6359 22.6359 62.14 0.2779 1000 0 0 0
10068 Batch 514829.90 MesosBatch 95 0.30 0.50 203.75 19.0111 19.0111 223.75 0.2860 1000 0 0 0
10069 Batch 514835.08 MesosBatch-2 48 0.30 0.50 38.47 33.8384 33.8384 49.07 0.2860 1000 0 0 0
10070 Batch 514949.13 MesosBatch-3 127 0.30 0.50 50.21 0.0110 0.0110 76.61 0.2854 1000 0 0 0
10071 Batch 514950.92 MesosBatch-4 85 0.30 0.50 41.28 24.6269 24.6269 59.28 0.2854 1000 0 0 0
10072 Batch 514953.73 MesosBatch 70 0.30 0.50 106.68 39.8263 39.8263 121.68 0.2854 1000 0 0 0
10073 Batch 515029.29 MesosBatch-2 15 0.30 0.50 85.01 0.0110 0.0110 89.01 0.2971 1000 0 0 0
10074 Batch 515067.32 MesosBatch-3 392 0.30 0.50 100.00 0.0110 0.0110 179.40 0.2918 1000 0 0 0
10075 Batch 515213.69 MesosBatch-4 324 0.30 0.50 270.79 0.0110 0.0110 336.59 0.3077 1000 0 0 0
10076 Batch 515391.85 MesosBatch 13 0.30 0.50 73.23 0.0110 0.0110 76.83 0.3022 1000 0 0 0
10077 Batch 515412.63 MesosBatch-2 28 0.30 0.50 56.79 0.0110 0.0110 63.39 0.3031 1000 0 0 0
10078 Batch 515462.99 MesosBatch-3 2 0.30 0.50 380.62 0.0110 0.0110 382.02 0.3052 1000 0 0 0
10079 Batch 515465.81 MesosBatch-4 194 0.30 0.50 3.32 0.0110 0.0110 43.12 0.3054 1000 0 0 0
10080 Batch 516012.67 MesosBatch 542 0.30 0.50 89.01 0.0110 0.0110 198.41 0.2768 1000 0 0 0
10081 Batch 516013.38 MesosBatch-2 314 0.30 0.50 5.41 108.7164 108.7164 138.21 0.2768 1000 0 0 0
10082 Batch 516013.90 MesosBatch-3 102 0.30 0.50 3.21 466.9584 466.9584 303.81 0.2768 1000 0 0 0
10083 Batch 516014.19 MesosBatch-4 38 0.30 0.50 323.43 431.5276 431.5276 423.43 0.2768 1000 0 0 0
10084 Batch 516014.59 MesosBatch 271 0.30 0.50 122.35 196.5170 196.5170 386.15 0.2768 1000 0 0 0
10085 Batch 516027.99 MesosBatch-2 93 0.30 0.50 61.72 94.1073 94.1073 194.52 0.2768 1000 0 0 0
10086 Batch 516044.28 MesosBatch-3 77 0.30 0.50 161.52 436.5729 436.5729 462.12 0.2768 1000 0 0 0
10087 Batch 516053.48 MesosBatch-4 28 0.30 0.50 114.12 392.2349 392.2349 214.12 0.2768 1000 0 0 0
10088 Batch 516054.39 MesosBatch 638 0.30 0.50 32.65 156.7142 199.5144 296.45 0.2768 1000 0 0 0
10089 Batch 516084.58 MesosBatch-2 242 0.30 0.50 53.28 37.5155 37.5155 186.08 0.2768 1000 0 0 0
10090 Batch 516084.94 MesosBatch-3 376 0.30 0.50 18.12 395.9168 458.7882 318.72 0.2768 1000 0 0 0
10091 Batch 516110.97 MesosBatch-4 158 0.30 0.50 20.78 334.7415 334.7415 120.78 0.2768 1000 0 0 0
10092 Batch 516136.08 MesosBatch 353 0.30 0.50 101.74 75.0262 117.8264 365.54 0.3175 1000 0 0 0
10093 Batch 516136.83 MesosBatch-2 171 0.30 0.50 52.11 182.1706 182.1706 119.11 0.3175 1000 0 0 0
10094 Batch 516136.89 MesosBatch-3 205 0.30 0.50 2.23 343.9611 406.8324 302.83 0.3175 1000 0 0 0
10095 Batch 516148.83 MesosBatch-4 91 0.30 0.50 209.51 296.8831 296.8831 309.51 0.3175 1000 0 0 0
10096 Batch 516155.35 MesosBatch 37 0.30 0.50 150.86 55.7491 98.5493 414.66 0.3175 1000 0 0 0
10097 Batch 516156.53 MesosBatch-2 9 0.30 0.50 71.49 162.4628 162.4628 138.49 0.3175 1000 0 0 0
10098 Batch 516158.78 MesosBatch-3 494 0.30 0.50 61.90 322.0760 384.9474 362.50 0.3175 1000 0 0 0
10099 Batch 516269.61 MesosBatch-4 27 0.30 0.50 7.41 176.1084 176.1084 107.41 0.3019 1000 0 0 0
10100 Batch 516278.73 MesosBatch 49 0.30 0.50 93.56 29.4583 29.4583 104.36 0.3019 1000 0 0 0
10101 Batch 516279.10 MesosBatch-2 140 0.30 0.50 55.51 39.8922 39.8922 122.51 0.3019 1000 0 0 0
10102 Batch 516347.34 MesosBatch-3 119 0.30 0.50 8.66 133.5186 196.3900 309.26 0.2805 1000 0 0 0
10103 Batch 516381.52 MesosBatch-4 128 0.30 0.50 40.24 64.1976 64.1976 140.24 0.2805 1000 0 0 0
10104 Batch 516386.48 MesosBatch 203 0.30 0.50 1.13 51.6339 51.6339 42.73 0.3045 1000 0 0 0
10105 Batch 516450.51 MesosBatch-2 246 0.30 0.50 56.23 27.8568 27.8568 106.43 0.3479 1000 0 0 0
10106 Batch 516457.48 MesosBatch-3 95 0.30 0.50 157.79 23.3797 86.2511 339.59 0.3479 1000 0 0 0
10107 Batch 516610.97 MesosBatch-4 73 0.30 0.50 144.51 0.0110 0.0110 160.11 0.2860 1000 0 0 0
10108 Batch 516724.25 MesosBatch 82 0.30 0.50 39.81 0.0110 0.0110 57.21 0.2892 1000 0 0 0
10109 Batch 516736.12 MesosBatch-2 10 0.30 0.50 55.91 0.0110 0.0110 58.91 0.3422 1000 0 0 0
10110 Batch 516762.71 MesosBatch-3 600 0.30 0.50 100.29 0.0110 0.0110 221.29 0.3329 1000 0 0 0
10111 Batch 516763.86 MesosBatch-4 389 0.30 0.50 340.72 0.0110 22.5766 436.57 0.3527 1000 0 0 0
10112 Batch 516811.85 MesosBatch 22 0.30 0.50 45.97 0.0110 0.0110 51.37 0.2948 1000 0 0 0
10113 Batch 516973.63 MesosBatch-2 200 0.30 0.50 146.95 0.0110 0.0110 187.95 0.3482 1000 0 0 0
10114 Batch 517062.21 MesosBatch-3 44 0.30 0.50 88.84 0.0110 0.0110 98.64 0.3182 1000 0 0 0
10115 Batch 517156.89 MesosBatch-4 117 0.30 0.50 61.71 0.0110 0.0110 86.11 0.3170 1000 0 0 0
10116 Batch 517156.92 MesosBatch 110 0.30 0.50 11.02 14.0867 14.0867 34.02 0.3170 1000 0 0 0
10117 Batch 517279.03 MesosBatch-2 27 0.30 0.50 65.26 0.0110 0.0110 71.66 0.2702 1000 0 0 0
10118 Batch 517492.62 MesosBatch-3 56 0.30 0.50 199.50 0.0110 0.0110 211.70 0.2671 1000 0 0 0
10119 Batch 517550.38 MesosBatch-4 135 0.30 0.50 97.15 0.0110 0.0110 125.15 0.2713 1000 0 0 0
10120 Batch 518348.06 MesosBatch 24 0.30 0.50 388.94 0.0110 0.0110 394.74 0.2671 1000 0 0 0
10121 Batch 518352.04 MesosBatch-2 240 0.30 0.50 39.85 1.8508 1.8508 88.85 0.2671 1000 0 0 0
10122 Batch 518979.47 MesosBatch-3 120 0.30 0.50 46.11 0.0110 0.0110 71.11 0.2671 1000 0 0 0
10123 Batch 518990.68 MesosBatch-4 565 0.30 0.50 20.24 13.8125 13.8125 134.24 0.2671 1000 0 0 0
10124 Batch 519008.18 MesosBatch 711 0.30 0.50 42.04 110.3247 110.3247 185.24 0.2761 1000 0 0 0
10125 Batch 519592.36 MesosBatch-2 22 0.30 0.50 12.29 0.0110 0.0110 17.69 0.2723 1000 0 0 0
10126 Batch 519657.68 MesosBatch-3 91 0.30 0.50 125.12 0.0110 0.0110 144.32 0.2723 1000 0 0 0
10127 Batch 519908.39 MesosBatch-4 87 0.30 0.50 68.49 0.0110 0.0110 86.89 0.2723 1000 0 0 0
10128 Batch 519908.89 MesosBatch 206 0.30 0.50 9.11 17.9198 17.9198 51.31 0.2723 1000 0 0 0
10129 Batch 519910.08 MesosBatch-2 74 0.30 0.50 96.58 58.9388 58.9388 112.38 0.2723 1000 0 0 0
10130 Batch 519916.07 MesosBatch-3 135 0.30 0.50 2.34 68.7626 68.7626 30.34 0.2723 1000 0 0 0
10131 Batch 519916.08 MesosBatch-4 260 0.30 0.50 24.89 96.7632 96.7632 77.89 0.2723 1000 0 0 0
10132 Batch 520066.07 MesosBatch 84 0.30 0.50 264.41 0.0110 0.0110 282.21 0.2974 1000 0 0 0
10133 Batch 520089.81 MesosBatch-2 457 0.30 0.50 12.73 0.0110 0.0110 105.13 0.2981 1000 0 0 0
10134 Batch 520261.71 MesosBatch-3 184 0.30 0.50 61.23 0.0110 0.0110 99.03 0.2696 1000 0 0 0
10135 Batch 520262.16 MesosBatch-4 19 0.30 0.50 40.24 81.9796 81.9796 71.24 0.2696 1000 0 0 0
10136 Batch 520262.56 MesosBatch 42 0.30 0.50 126.15 112.5974 112.5974 135.55 0.2696 1000 0 0 0
10137 Batch 520280.07 MesosBatch-2 218 0.30 0.50 76.20 19.4606 19.4606 120.80 0.2696 1000 0 0 0
10138 Batch 520280.89 MesosBatch-3 68 0.30 0.50 36.96 103.6729 103.6729 51.56 0.2696 1000 0 0 0
10139 Batch 520327.83 MesosBatch-4 126 0.30 0.50 41.84 16.3175 16.3175 72.84 0.2834 1000 0 0 0
10140 Batch 520468.97 MesosBatch 84 0.30 0.50 244.82 0.0110 0.0110 262.62 0.2665 1000 0 0 0
10141 Batch 520546.43 MesosBatch-2 35 0.30 0.50 107.47 0.0110 0.0110 115.47 0.2696 1000 0 0 0
10142 Batch 521037.88 MesosBatch-3 667 0.30 0.50 100.98 0.0110 0.0110 235.38 0.2633 1000 0 0 0
10143 Batch 521831.96 MesosBatch-4 60 0.30 0.50 214.58 0.0110 0.0110 227.58 0.2633 1000 0 0 0
10144 Batch 521854.77 MesosBatch 274 0.30 0.50 7.96 0.0110 0.0110 63.76 0.2678 1000 0 0 0
10145 Batch 521862.08 MesosBatch-2 242 0.30 0.50 141.35 48.5107 48.5107 190.75 0.2678 1000 0 0 0
10146 Batch 521872.36 MesosBatch-3 379 0.30 0.50 5.86 87.6492 87.6492 82.66 0.2678 1000 0 0 0
10147 Batch 522034.90 MesosBatch-4 347 0.30 0.50 114.26 1.9152 1.9152 184.66 0.2860 1000 0 0 0
10148 Batch 522451.08 MesosBatch 97 0.30 0.50 12.82 0.0110 0.0110 33.22 0.2741 1000 0 0 0
10149 Batch 522997.40 MesosBatch-2 84 0.30 0.50 115.09 0.0110 0.0110 132.89 0.2741 1000 0 0 0
10150 Batch 523402.47 MesosBatch-3 220 0.30 0.50 49.98 0.0110 0.0110 94.98 0.2741 1000 0 0 0
10151 Batch 523412.73 MesosBatch-4 16 0.30 0.50 101.30 78.3707 78.3707 105.50 0.2741 1000 0 0 0
10152 Batch 523418.00 MesosBatch 213 0.30 0.50 198.19 29.4914 29.4914 241.79 0.2741 1000 0 0 0
10153 Batch 523615.13 MesosBatch-2 181 0.30 0.50 199.12 0.0110 0.0110 236.32 0.2901 1000 0 0 0
10154 Batch 523733.48 MesosBatch-3 209 0.30 0.50 331.38 0.0110 0.0110 374.18 0.2825 1000 0 0 0
10155 Batch 523751.48 MesosBatch-4 39 0.30 0.50 40.60 24.8170 24.8170 49.40 0.2825 1000 0 0 0
10156 Batch 523917.86 MesosBatch 12 0.30 0.50 62.91 0.0110 0.0110 66.31 0.2830 1000 0 0 0
10157 Batch 523925.79 MesosBatch-2 84 0.30 0.50 88.76 0.0110 0.0110 106.56 0.2839 1000 0 0 0
10158 Batch 524224.97 MesosBatch-3 70 0.30 0.50 13.79 0.0110 0.0110 28.79 0.2674 1000 0 0 0
10159 Batch 524225.24 MesosBatch-4 231 0.30 0.50 22.16 35.7721 35.7721 138.16 0.2674 1000 0 0 0
10160 Batch 524225.73 MesosBatch 46 0.30 0.50 33.93 14.2595 14.2595 44.13 0.2674 1000 0 0 0
10161 Batch 524242.00 MesosBatch-2 49 0.30 0.50 30.96 8.1978 8.1978 41.76 0.2726 1000 0 0 0
10162 Batch 524243.79 MesosBatch-3 456 0.30 0.50 169.45 147.6419 147.6419 277.45 0.2726 1000 0 0 0
10163 Batch 524244.10 MesosBatch-4 339 0.30 0.50 12.30 16.9165 16.9165 128.30 0.2726 1000 0 0 0
10164 Batch 524255.98 MesosBatch 67 0.30 0.50 295.81 121.0476 121.0476 310.21 0.2708 1000 0 0 0
10165 Batch 524282.46 MesosBatch-2 29 0.30 0.50 33.18 106.8723 106.8723 39.98 0.2745 1000 0 0 0
10166 Batch 524355.93 MesosBatch-3 74 0.30 0.50 73.86 35.5016 35.5016 181.86 0.2674 1000 0 0 0
10167 Batch 524370.30 MesosBatch-4 60 0.30 0.50 420.29 28.8816 28.8816 433.29 0.2674 1000 0 0 0
10168 Batch 525918.82 MesosBatch 82 0.30 0.50 29.94 0.0110 0.0110 47.34 0.2674 1000 0 0 0
10169 Batch 525934.80 MesosBatch-2 1343 0.30 0.50 35.16 1.4364 1.4364 304.76 0.2674 1000 0 0 0
10170 Batch 525955.55 MesosBatch-3 53 0.30 0.50 82.44 354.7097 354.7097 127.64 0.2735 1000 0 0 0
10171 Batch 525993.83 MesosBatch-4 37 0.30 0.50 213.93 261.1944 261.1944 288.13 0.2674 1000 0 0 0
10172 Batch 526062.06 MesosBatch 76 0.30 0.50 74.38 143.7900 143.7900 178.78 0.2674 1000 0 0 0
10173 Batch 526062.06 MesosBatch-2 65 0.30 0.50 127.13 178.9470 178.9470 141.13 0.2674 1000 0 0 0
10174 Batch 526062.10 MesosBatch-3 163 0.30 0.50 339.04 248.1650 248.1650 384.24 0.2674 1000 0 0 0
10175 Batch 526067.73 MesosBatch-4 324 0.30 0.50 49.34 187.2892 187.2892 123.54 0.2674 1000 0 0 0
10176 Batch 526068.13 MesosBatch 436 0.30 0.50 10.80 137.7248 137.7248 115.20 0.2674 1000 0 0 0
10177 Batch 526367.96 MesosBatch-2 7 0.30 0.50 23.62 0.0110 0.0110 26.02 0.3212 1000 0 0 0
10178 Batch 526388.66 MesosBatch-3 121 0.30 0.50 109.72 0.0110 0.0110 134.92 0.2869 1000 0 0 0
10179 Batch 526861.56 MesosBatch-4 133 0.30 0.50 82.63 0.0110 0.0110 110.23 0.2674 1000 0 0 0
10180 Batch 527042.27 MesosBatch 961 0.30 0.50 159.70 0.0110 0.0110 352.90 0.2674 1000 0 0 0
10181 Batch 527076.63 MesosBatch-2 556 0.30 0.50 85.22 158.8580 158.8580 197.42 0.2674 1000 0 0 0
10182 Batch 527537.07 MesosBatch-3 64 0.30 0.50 7.16 0.0110 0.0110 20.96 0.2674 1000 0 0 0
10183 Batch 527599.66 MesosBatch-4 295 0.30 0.50 99.35 0.0110 0.0110 159.35 0.2674 1000 0 0 0
10184 Batch 528060.12 MesosBatch 20 0.30 0.50 58.18 0.0110 0.0110 63.18 0.2674 1000 0 0 0
10185 Batch 528073.93 MesosBatch-2 129 0.30 0.50 133.64 0.0110 0.0110 160.44 0.2689 1000 0 0 0
10186 Batch 529139.00 MesosBatch-3 44 0.30 0.50 120.54 0.0110 0.0110 130.34 0.2674 1000 0 0 0
10187 Batch 529189.80 MesosBatch-4 144 0.30 0.50 59.18 0.0110 0.0110 88.98 0.2707 1000 0 0 0
10188 Batch 529194.41 MesosBatch 10 0.30 0.50 160.69 25.2093 25.2093 163.69 0.2707 1000 0 0 0
10189 Batch 529274.54 MesosBatch-2 493 0.30 0.50 98.11 0.0110 0.0110 197.71 0.2789 1000 0 0 0
10190 Batch 529278.27 MesosBatch-3 232 0.30 0.50 81.69 100.3019 100.3019 129.09 0.2789 1000 0 0 0
10191 Batch 529292.32 MesosBatch-4 17 0.30 0.50 24.79 81.8473 81.8473 29.19 0.2681 1000 0 0 0
10192 Batch 529502.24 MesosBatch 241 0.30 0.50 89.13 0.0110 0.0110 138.33 0.2848 1000 0 0 0
10193 Batch 529527.87 MesosBatch-2 108 0.30 0.50 150.28 23.6015 23.6015 172.88 0.2674 1000 0 0 0
10194 Batch 529749.37 MesosBatch-3 65 0.30 0.50 98.29 0.0110 0.0110 112.29 0.2674 1000 0 0 0
10195 Batch 529755.73 MesosBatch-4 254 0.30 0.50 76.78 13.0712 13.0712 128.58 0.2674 1000 0 0 0
10196 Batch 529755.86 MesosBatch 22 0.30 0.50 24.38 7.5312 7.5312 29.78 0.2674 1000 0 0 0
10197 Batch 529791.26 MesosBatch-2 83 0.30 0.50 4.85 29.3545 29.3545 22.45 0.2739 1000 0 0 0
10198 Batch 529797.06 MesosBatch-3 99 0.30 0.50 154.73 41.1618 41.1618 175.53 0.2722 1000 0 0 0
10199 Batch 530000.45 MesosBatch-4 66 0.30 0.50 55.44 0.0110 0.0110 69.64 0.2748 1000 0 0 0
10200 Batch 530021.74 MesosBatch 114 0.30 0.50 77.15 0.0110 0.0110 100.95 0.2723 1000 0 0 0
10201 Batch 530063.78 MesosBatch-2 226 0.30 0.50 0.76 0.0110 0.0110 46.96 0.2809 1000 0 0 0
10202 Batch 530076.55 MesosBatch-3 425 0.30 0.50 21.85 35.8602 35.8602 107.85 0.2759 1000 0 0 0
10203 Batch 530082.33 MesosBatch-4 7 0.30 0.50 39.86 27.6702 27.6702 42.26 0.2759 1000 0 0 0
10204 Batch 530082.80 MesosBatch 194 0.30 0.50 51.40 115.6206 115.6206 91.20 0.2759 1000 0 0 0
10205 Batch 530251.43 MesosBatch-2 39 0.30 0.50 106.01 0.0110 0.0110 114.81 0.2819 1000 0 0 0
10206 Batch 530264.09 MesosBatch-3 82 0.30 0.50 87.63 0.0110 0.0110 105.03 0.2848 1000 0 0 0
10207 Batch 530436.08 MesosBatch-4 59 0.30 0.50 51.49 0.0110 0.0110 64.29 0.2581 1000 0 0 0
10208 Batch 530436.56 MesosBatch 211 0.30 0.50 79.88 12.3382 12.3382 123.08 0.2581 1000 0 0 0
10209 Batch 530652.94 MesosBatch-2 205 0.30 0.50 68.93 0.0110 0.0110 110.93 0.2581 1000 0 0 0
10210 Batch 530702.42 MesosBatch-3 69 0.30 0.50 56.87 0.0110 0.0110 71.67 0.2735 1000 0 0 0
10211 Batch 531013.00 MesosBatch-4 118 0.30 0.50 195.47 0.0110 0.0110 220.07 0.2581 1000 0 0 0
10212 Batch 531039.38 MesosBatch 157 0.30 0.50 61.46 0.0110 0.0110 93.86 0.2670 1000 0 0 0
10213 Batch 531155.64 MesosBatch-2 9 0.30 0.50 16.85 0.0110 0.0110 19.65 0.2670 1000 0 0 0
10214 Batch 531839.70 MesosBatch-3 58 0.30 0.50 70.07 0.0110 0.0110 82.67 0.2581 1000 0 0 0
10215 Batch 532325.51 MesosBatch-4 147 0.30 0.50 1.92 0.0110 0.0110 32.32 0.2581 1000 0 0 0
10216 Batch 532528.25 MesosBatch 45 0.30 0.50 24.82 0.0110 0.0110 34.82 0.2581 1000 0 0 0
10217 Batch 532663.38 MesosBatch-2 381 0.30 0.50 48.99 0.0110 0.0110 126.19 0.2581 1000 0 0 0
10218 Batch 532863.81 MesosBatch-3 278 0.30 0.50 58.83 0.0110 0.0110 115.43 0.2581 1000 0 0 0
10219 Batch 535244.64 MesosBatch-4 9 0.30 0.50 12.12 0.0110 0.0110 14.92 0.2581 1000 0 0 0
10220 Batch 535312.53 MesosBatch 46 0.30 0.50 64.39 0.0110 0.0110 74.59 0.2581 1000 0 0 0
10221 Batch 535382.30 MesosBatch-2 223 0.30 0.50 13.77 0.0110 0.0110 59.37 0.2616 1000 0 0 0
10222 Batch 535488.73 MesosBatch-3 35 0.30 0.50 11.96 0.0110 0.0110 19.96 0.2581 1000 0 0 0
10223 Batch 535514.67 MesosBatch-4 167 0.30 0.50 252.71 0.0110 0.0110 287.11 0.2581 1000 0 0 0
10224 Batch 535607.40 MesosBatch 204 0.30 0.50 196.77 0.0110 0.0110 238.57 0.2707 1000 0 0 0
10225 Batch 535644.52 MesosBatch-2 204 0.30 0.50 230.35 4.6986 4.6986 272.15 0.2707 1000 0 0 0
10226 Batch 535657.12 MesosBatch-3 46 0.30 0.50 78.06 33.9081 33.9081 88.26 0.2860 1000 0 0 0
10227 Batch 535758.95 MesosBatch-4 157 0.30 0.50 10.36 0.0110 0.0110 42.76 0.3047 1000 0 0 0
10228 Batch 535995.51 MesosBatch 281 0.30 0.50 88.80 0.0110 0.0110 146.00 0.2581 1000 0 0 0
10229 Batch 536028.83 MesosBatch-2 444 0.30 0.50 311.72 23.9041 23.9041 401.52 0.2581 1000 0 0 0
10230 Batch 536251.49 MesosBatch-3 364 0.30 0.50 64.96 0.0110 0.0110 138.76 0.2914 1000 0 0 0
10231 Batch 536353.85 MesosBatch-4 518 0.30 0.50 3.24 0.0110 0.0110 107.84 0.3187 1000 0 0 0
10232 Batch 537039.72 MesosBatch 65 0.30 0.50 25.31 0.0110 0.0110 39.31 0.2581 1000 0 0 0
10233 Batch 537134.13 MesosBatch-2 215 0.30 0.50 7.17 0.0110 0.0110 51.17 0.2581 1000 0 0 0
10234 Batch 537134.93 MesosBatch-3 72 0.30 0.50 103.01 114.6628 114.6628 188.01 0.2581 1000 0 0 0
10235 Batch 537143.48 MesosBatch-4 88 0.30 0.50 20.70 87.4965 87.4965 39.30 0.2581 1000 0 0 0
10236 Batch 537166.71 MesosBatch 191 0.30 0.50 137.30 11.4432 11.4432 176.50 0.2581 1000 0 0 0
10237 Batch 537180.60 MesosBatch-2 63 0.30 0.50 12.77 36.7634 36.7634 26.37 0.2743 1000 0 0 0
10238 Batch 537213.68 MesosBatch-3 343 0.30 0.50 0.41 35.9064 35.9064 85.41 0.2581 1000 0 0 0
10239 Batch 537325.18 MesosBatch-4 96 0.30 0.50 38.07 9.4203 9.4203 58.27 0.2725 1000 0 0 0
10240 Batch 537338.84 MesosBatch 150 0.30 0.50 62.44 0.0110 0.0110 93.44 0.2779 1000 0 0 0
10241 Batch 537679.89 MesosBatch-2 154 0.30 0.50 29.42 0.0110 0.0110 61.22 0.2581 1000 0 0 0
10242 Batch 537811.92 MesosBatch-3 169 0.30 0.50 111.97 0.0110 0.0110 146.77 0.2581 1000 0 0 0
10243 Batch 537844.34 MesosBatch-4 74 0.30 0.50 84.11 2.4015 2.4015 99.91 0.2581 1000 0 0 0
10244 Batch 537850.47 MesosBatch 336 0.30 0.50 323.00 12.0875 12.0875 391.20 0.2708 1000 0 0 0
10245 Batch 537868.70 MesosBatch-2 259 0.30 0.50 98.84 62.0627 62.0627 151.64 0.2764 1000 0 0 0
10246 Batch 538094.76 MesosBatch-3 452 0.30 0.50 5.55 0.0110 0.0110 96.95 0.2833 1000 0 0 0
10247 Batch 538104.56 MesosBatch-4 64 0.30 0.50 52.34 87.1762 87.1762 76.14 0.2833 1000 0 0 0
10248 Batch 538108.51 MesosBatch 310 0.30 0.50 10.54 121.4811 121.4811 142.14 0.2833 1000 0 0 0
10249 Batch 538123.10 MesosBatch-2 64 0.30 0.50 76.27 63.0836 63.0836 120.07 0.2833 1000 0 0 0
10250 Batch 538135.75 MesosBatch-3 68 0.30 0.50 1.72 79.7970 79.7970 16.32 0.2833 1000 0 0 0
10251 Batch 538136.10 MesosBatch-4 45 0.30 0.50 160.42 55.6415 55.6415 184.22 0.2833 1000 0 0 0
10252 Batch 538148.84 MesosBatch 338 0.30 0.50 75.43 81.1518 81.1518 207.03 0.2833 1000 0 0 0
10253 Batch 538169.99 MesosBatch-2 145 0.30 0.50 89.48 16.1982 16.1982 133.28 0.2833 1000 0 0 0
10254 Batch 538364.79 MesosBatch-3 107 0.30 0.50 1.29 0.0110 0.0110 23.69 0.3101 1000 0 0 0
10255 Batch 538366.06 MesosBatch-4 4 0.30 0.50 25.37 9.9099 9.9099 27.17 0.3101 1000 0 0 0
10256 Batch 538497.84 MesosBatch 464 0.30 0.50 21.65 0.0110 0.0110 115.45 0.2581 1000 0 0 0
10257 Batch 539255.61 MesosBatch-2 29 0.30 0.50 496.30 0.0110 0.0110 503.10 0.2581 1000 0 0 0
10258 Batch 539307.42 MesosBatch-3 53 0.30 0.50 40.57 0.0110 0.0110 52.17 0.2603 1000 0 0 0
10259 Batch 539735.72 MesosBatch-4 301 0.30 0.50 160.19 0.0110 0.0110 221.39 0.2603 1000 0 0 0
10260 Batch 539743.14 MesosBatch 102 0.30 0.50 367.01 53.7980 53.7980 388.41 0.2603 1000 0 0 0
10261 Batch 539823.76 MesosBatch-2 277 0.30 0.50 42.74 0.0110 0.0110 99.14 0.2884 1000 0 0 0
10262 Batch 539850.75 MesosBatch-3 19 0.30 0.50 52.15 29.4372 29.4372 56.95 0.2884 1000 0 0 0
10263 Batch 540040.74 MesosBatch-4 171 0.30 0.50 27.58 0.0110 0.0110 62.78 0.2658 1000 0 0 0
10264 Batch 540102.25 MesosBatch 108 0.30 0.50 34.53 0.0110 0.0110 57.13 0.2786 1000 0 0 0
10265 Batch 540549.55 MesosBatch-2 11 0.30 0.50 15.70 0.0110 0.0110 18.90 0.2581 1000 0 0 0
10266 Batch 540599.27 MesosBatch-3 5 0.30 0.50 166.56 0.0110 0.0110 168.56 0.2581 1000 0 0 0
10267 Batch 540599.32 MesosBatch-4 318 0.30 0.50 2.38 1.9704 1.9704 66.98 0.2581 1000 0 0 0
10268 Batch 540768.03 MesosBatch 29 0.30 0.50 122.05 0.0110 0.0110 128.85 0.2581 1000 0 0 0
10269 Batch 540779.00 MesosBatch-2 43 0.30 0.50 14.18 0.0110 0.0110 23.78 0.2603 1000 0 0 0
10270 Batch 540779.52 MesosBatch-3 111 0.30 0.50 217.38 17.5083 17.5083 240.58 0.2603 1000 0 0 0
10271 Batch 540785.74 MesosBatch-4 37 0.30 0.50 247.52 2.8837 2.8837 255.92 0.2603 1000 0 0 0
10272 Batch 540842.54 MesosBatch 3 0.30 0.50 105.09 0.0110 0.0110 106.69 0.2714 1000 0 0 0
10273 Batch 541014.73 MesosBatch-2 347 0.30 0.50 209.45 0.0110 0.0110 279.85 0.2692 1000 0 0 0
10274 Batch 541017.19 MesosBatch-3 19 0.30 0.50 182.06 67.9621 67.9621 186.86 0.2692 1000 0 0 0
10275 Batch 541088.50 MesosBatch-4 296 0.30 0.50 37.01 1.4655 1.4655 97.21 0.2842 1000 0 0 0
10276 Batch 541147.23 MesosBatch 250 0.30 0.50 116.64 2.9436 2.9436 167.64 0.2856 1000 0 0 0
10277 Batch 541173.28 MesosBatch-2 148 0.30 0.50 20.52 27.9046 27.9046 51.12 0.3078 1000 0 0 0
